"lat","lon","geometry","intersection","maria"
5,36,c(36, 5),447,TRUE
5,37,c(37, 5),447,TRUE
5,38,c(38, 5),447,TRUE
5,39,c(39, 5),447,TRUE
5,40,c(40, 5),447,TRUE
5,41,c(41, 5),231,TRUE
5,42,c(42, 5),231,TRUE
5,43,c(43, 5),231,TRUE
5,44,c(44, 5),NA,FALSE
5,45,c(45, 5),NA,FALSE
5,46,c(46, 5),NA,FALSE
5,47,c(47, 5),NA,FALSE
5,48,c(48, 5),NA,FALSE
5,49,c(49, 5),231,TRUE
5,50,c(50, 5),NA,FALSE
5,51,c(51, 5),231,TRUE
5,52,c(52, 5),231,TRUE
5,53,c(53, 5),NA,FALSE
5,54,c(54, 5),NA,FALSE
5,55,c(55, 5),NA,FALSE
5,56,c(56, 5),NA,FALSE
5,57,c(57, 5),NA,FALSE
5,58,c(58, 5),NA,FALSE
5,59,c(59, 5),NA,FALSE
5,60,c(60, 5),NA,FALSE
5,61,c(61, 5),429,TRUE
5,62,c(62, 5),NA,FALSE
5,63,c(63, 5),NA,FALSE
5,64,c(64, 5),NA,FALSE
5,65,c(65, 5),NA,FALSE
5,66,c(66, 5),456,TRUE
5,67,c(67, 5),NA,FALSE
5,68,c(68, 5),NA,FALSE
5,69,c(69, 5),458,TRUE
5,70,c(70, 5),NA,FALSE
5,71,c(71, 5),456,TRUE
5,72,c(72, 5),NA,FALSE
5,73,c(73, 5),NA,FALSE
5,74,c(74, 5),NA,FALSE
5,75,c(75, 5),NA,FALSE
5,76,c(76, 5),NA,FALSE
5,77,c(77, 5),NA,FALSE
5,78,c(78, 5),NA,FALSE
5,79,c(79, 5),NA,FALSE
5,80,c(80, 5),NA,FALSE
5,81,c(81, 5),NA,FALSE
5,82,c(82, 5),NA,FALSE
5,83,c(83, 5),NA,FALSE
5,84,c(84, 5),NA,FALSE
5,85,c(85, 5),NA,FALSE
5,86,c(86, 5),NA,FALSE
5,87,c(87, 5),NA,FALSE
5,88,c(88, 5),NA,FALSE
5,89,c(89, 5),NA,FALSE
5,90,c(90, 5),NA,FALSE
5,91,c(91, 5),NA,FALSE
5,92,c(92, 5),NA,FALSE
5,93,c(93, 5),NA,FALSE
5,94,c(94, 5),NA,FALSE
5,95,c(95, 5),NA,FALSE
5,96,c(96, 5),NA,FALSE
5,97,c(97, 5),NA,FALSE
5,98,c(98, 5),NA,FALSE
5,99,c(99, 5),NA,FALSE
5,100,c(100, 5),NA,FALSE
5,101,c(101, 5),NA,FALSE
5,102,c(102, 5),NA,FALSE
5,103,c(103, 5),NA,FALSE
5,104,c(104, 5),NA,FALSE
5,105,c(105, 5),NA,FALSE
5,106,c(106, 5),NA,FALSE
5,107,c(107, 5),NA,FALSE
5,108,c(108, 5),NA,FALSE
5,109,c(109, 5),NA,FALSE
5,110,c(110, 5),NA,FALSE
5,111,c(111, 5),NA,FALSE
5,112,c(112, 5),NA,FALSE
5,113,c(113, 5),NA,FALSE
5,114,c(114, 5),NA,FALSE
5,115,c(115, 5),NA,FALSE
5,116,c(116, 5),NA,FALSE
5,117,c(117, 5),NA,FALSE
5,118,c(118, 5),NA,FALSE
5,119,c(119, 5),NA,FALSE
5,120,c(120, 5),NA,FALSE
5,121,c(121, 5),NA,FALSE
5,122,c(122, 5),NA,FALSE
5,123,c(123, 5),NA,FALSE
5,124,c(124, 5),NA,FALSE
5,125,c(125, 5),NA,FALSE
5,126,c(126, 5),NA,FALSE
5,127,c(127, 5),NA,FALSE
5,128,c(128, 5),NA,FALSE
5,129,c(129, 5),NA,FALSE
5,130,c(130, 5),NA,FALSE
5,131,c(131, 5),NA,FALSE
5,132,c(132, 5),NA,FALSE
5,133,c(133, 5),NA,FALSE
5,134,c(134, 5),NA,FALSE
5,135,c(135, 5),NA,FALSE
5,136,c(136, 5),NA,FALSE
5,137,c(137, 5),NA,FALSE
5,138,c(138, 5),NA,FALSE
5,139,c(139, 5),NA,FALSE
5,140,c(140, 5),NA,FALSE
5,141,c(141, 5),NA,FALSE
5,142,c(142, 5),NA,FALSE
5,143,c(143, 5),NA,FALSE
5,144,c(144, 5),NA,FALSE
5,145,c(145, 5),NA,FALSE
5,146,c(146, 5),NA,FALSE
5,147,c(147, 5),NA,FALSE
5,148,c(148, 5),NA,FALSE
5,149,c(149, 5),NA,FALSE
5,150,c(150, 5),NA,FALSE
5,151,c(151, 5),NA,FALSE
5,152,c(152, 5),NA,FALSE
5,153,c(153, 5),NA,FALSE
5,154,c(154, 5),NA,FALSE
5,155,c(155, 5),NA,FALSE
5,156,c(156, 5),NA,FALSE
5,157,c(157, 5),NA,FALSE
5,158,c(158, 5),NA,FALSE
5,159,c(159, 5),NA,FALSE
5,160,c(160, 5),NA,FALSE
5,161,c(161, 5),NA,FALSE
5,162,c(162, 5),NA,FALSE
5,163,c(163, 5),NA,FALSE
5,164,c(164, 5),NA,FALSE
5,165,c(165, 5),NA,FALSE
5,166,c(166, 5),NA,FALSE
5,167,c(167, 5),NA,FALSE
5,168,c(168, 5),NA,FALSE
5,169,c(169, 5),NA,FALSE
5,170,c(170, 5),NA,FALSE
5,171,c(171, 5),NA,FALSE
5,172,c(172, 5),NA,FALSE
5,173,c(173, 5),NA,FALSE
5,174,c(174, 5),NA,FALSE
5,175,c(175, 5),NA,FALSE
5,176,c(176, 5),NA,FALSE
5,177,c(177, 5),NA,FALSE
5,178,c(178, 5),NA,FALSE
5,179,c(179, 5),NA,FALSE
5,180,c(180, 5),NA,FALSE
6,-180,c(-180, 6),NA,FALSE
6,-179,c(-179, 6),NA,FALSE
6,-178,c(-178, 6),NA,FALSE
6,-177,c(-177, 6),NA,FALSE
6,-176,c(-176, 6),NA,FALSE
6,-175,c(-175, 6),NA,FALSE
6,-174,c(-174, 6),NA,FALSE
6,-173,c(-173, 6),NA,FALSE
6,-172,c(-172, 6),NA,FALSE
6,-171,c(-171, 6),NA,FALSE
6,-170,c(-170, 6),NA,FALSE
6,-169,c(-169, 6),NA,FALSE
6,-168,c(-168, 6),NA,FALSE
6,-167,c(-167, 6),NA,FALSE
6,-166,c(-166, 6),NA,FALSE
6,-165,c(-165, 6),NA,FALSE
6,-164,c(-164, 6),NA,FALSE
6,-163,c(-163, 6),NA,FALSE
6,-162,c(-162, 6),NA,FALSE
6,-161,c(-161, 6),NA,FALSE
6,-160,c(-160, 6),NA,FALSE
6,-159,c(-159, 6),NA,FALSE
6,-158,c(-158, 6),NA,FALSE
6,-157,c(-157, 6),NA,FALSE
6,-156,c(-156, 6),NA,FALSE
6,-155,c(-155, 6),NA,FALSE
6,-154,c(-154, 6),NA,FALSE
6,-153,c(-153, 6),NA,FALSE
6,-152,c(-152, 6),NA,FALSE
6,-151,c(-151, 6),NA,FALSE
6,-150,c(-150, 6),NA,FALSE
6,-149,c(-149, 6),NA,FALSE
6,-148,c(-148, 6),NA,FALSE
6,-147,c(-147, 6),NA,FALSE
6,-146,c(-146, 6),NA,FALSE
6,-145,c(-145, 6),NA,FALSE
6,-144,c(-144, 6),NA,FALSE
6,-143,c(-143, 6),NA,FALSE
6,-142,c(-142, 6),NA,FALSE
6,-141,c(-141, 6),NA,FALSE
6,-140,c(-140, 6),NA,FALSE
6,-139,c(-139, 6),NA,FALSE
6,-138,c(-138, 6),NA,FALSE
6,-137,c(-137, 6),NA,FALSE
6,-136,c(-136, 6),NA,FALSE
6,-135,c(-135, 6),NA,FALSE
6,-134,c(-134, 6),NA,FALSE
6,-133,c(-133, 6),NA,FALSE
6,-132,c(-132, 6),NA,FALSE
6,-131,c(-131, 6),NA,FALSE
6,-130,c(-130, 6),NA,FALSE
6,-129,c(-129, 6),NA,FALSE
6,-128,c(-128, 6),NA,FALSE
6,-127,c(-127, 6),NA,FALSE
6,-126,c(-126, 6),NA,FALSE
6,-125,c(-125, 6),NA,FALSE
6,-124,c(-124, 6),NA,FALSE
6,-123,c(-123, 6),NA,FALSE
6,-122,c(-122, 6),NA,FALSE
6,-121,c(-121, 6),NA,FALSE
6,-120,c(-120, 6),NA,FALSE
6,-119,c(-119, 6),NA,FALSE
6,-118,c(-118, 6),NA,FALSE
6,-117,c(-117, 6),NA,FALSE
6,-116,c(-116, 6),NA,FALSE
6,-115,c(-115, 6),NA,FALSE
6,-114,c(-114, 6),NA,FALSE
6,-113,c(-113, 6),NA,FALSE
6,-112,c(-112, 6),NA,FALSE
6,-111,c(-111, 6),NA,FALSE
6,-110,c(-110, 6),NA,FALSE
6,-109,c(-109, 6),NA,FALSE
6,-108,c(-108, 6),NA,FALSE
6,-107,c(-107, 6),NA,FALSE
6,-106,c(-106, 6),NA,FALSE
6,-105,c(-105, 6),NA,FALSE
6,-104,c(-104, 6),NA,FALSE
6,-103,c(-103, 6),NA,FALSE
6,-102,c(-102, 6),NA,FALSE
6,-101,c(-101, 6),NA,FALSE
6,-100,c(-100, 6),NA,FALSE
6,-99,c(-99, 6),NA,FALSE
6,-98,c(-98, 6),NA,FALSE
6,-97,c(-97, 6),NA,FALSE
6,-96,c(-96, 6),NA,FALSE
6,-95,c(-95, 6),NA,FALSE
6,-94,c(-94, 6),NA,FALSE
6,-93,c(-93, 6),NA,FALSE
6,-92,c(-92, 6),NA,FALSE
6,-91,c(-91, 6),NA,FALSE
6,-90,c(-90, 6),NA,FALSE
6,-89,c(-89, 6),NA,FALSE
6,-88,c(-88, 6),NA,FALSE
6,-87,c(-87, 6),NA,FALSE
6,-86,c(-86, 6),NA,FALSE
6,-85,c(-85, 6),NA,FALSE
6,-84,c(-84, 6),NA,FALSE
6,-83,c(-83, 6),NA,FALSE
6,-82,c(-82, 6),NA,FALSE
6,-81,c(-81, 6),NA,FALSE
6,-80,c(-80, 6),NA,FALSE
6,-79,c(-79, 6),NA,FALSE
6,-78,c(-78, 6),NA,FALSE
6,-77,c(-77, 6),NA,FALSE
6,-76,c(-76, 6),NA,FALSE
6,-75,c(-75, 6),NA,FALSE
6,-74,c(-74, 6),NA,FALSE
6,-73,c(-73, 6),NA,FALSE
6,-72,c(-72, 6),NA,FALSE
6,-71,c(-71, 6),NA,FALSE
6,-70,c(-70, 6),NA,FALSE
6,-69,c(-69, 6),NA,FALSE
6,-68,c(-68, 6),NA,FALSE
6,-67,c(-67, 6),NA,FALSE
6,-66,c(-66, 6),NA,FALSE
6,-65,c(-65, 6),NA,FALSE
6,-64,c(-64, 6),346,TRUE
6,-63,c(-63, 6),346,TRUE
6,-62,c(-62, 6),346,TRUE
6,-61,c(-61, 6),346,TRUE
6,-60,c(-60, 6),346,TRUE
6,-59,c(-59, 6),346,TRUE
6,-58,c(-58, 6),346,TRUE
6,-57,c(-57, 6),346,TRUE
6,-56,c(-56, 6),346,TRUE
6,-55,c(-55, 6),346,TRUE
6,-54,c(-54, 6),346,TRUE
6,-53,c(-53, 6),346,TRUE
6,-52,c(-52, 6),346,TRUE
6,-51,c(-51, 6),346,TRUE
6,-50,c(-50, 6),346,TRUE
6,-49,c(-49, 6),346,TRUE
6,-48,c(-48, 6),346,TRUE
6,-47,c(-47, 6),346,TRUE
6,-46,c(-46, 6),346,TRUE
6,-45,c(-45, 6),346,TRUE
6,-44,c(-44, 6),346,TRUE
6,-43,c(-43, 6),346,TRUE
6,-42,c(-42, 6),346,TRUE
6,-41,c(-41, 6),346,TRUE
6,-40,c(-40, 6),346,TRUE
6,-39,c(-39, 6),346,TRUE
6,-38,c(-38, 6),NA,FALSE
6,-37,c(-37, 6),NA,FALSE
6,-36,c(-36, 6),NA,FALSE
6,-35,c(-35, 6),NA,FALSE
6,-34,c(-34, 6),297,TRUE
6,-33,c(-33, 6),297,TRUE
6,-32,c(-32, 6),297,TRUE
6,-31,c(-31, 6),297,TRUE
6,-30,c(-30, 6),297,TRUE
6,-29,c(-29, 6),297,TRUE
6,-28,c(-28, 6),297,TRUE
6,-27,c(-27, 6),297,TRUE
6,-26,c(-26, 6),297,TRUE
6,-25,c(-25, 6),297,TRUE
6,-24,c(-24, 6),297,TRUE
6,-23,c(-23, 6),297,TRUE
6,-22,c(-22, 6),NA,FALSE
6,-21,c(-21, 6),297,TRUE
6,-20,c(-20, 6),NA,FALSE
6,-19,c(-19, 6),NA,FALSE
6,-18,c(-18, 6),297,TRUE
6,-17,c(-17, 6),297,TRUE
6,-16,c(-16, 6),297,TRUE
6,-15,c(-15, 6),NA,FALSE
6,-14,c(-14, 6),297,TRUE
6,-13,c(-13, 6),297,TRUE
6,-12,c(-12, 6),297,TRUE
6,-11,c(-11, 6),297,TRUE
6,-10,c(-10, 6),297,TRUE
6,-9,c(-9, 6),NA,FALSE
6,-8,c(-8, 6),NA,FALSE
6,-7,c(-7, 6),NA,FALSE
6,-6,c(-6, 6),NA,FALSE
6,-5,c(-5, 6),NA,FALSE
6,-4,c(-4, 6),NA,FALSE
6,-3,c(-3, 6),NA,FALSE
6,-2,c(-2, 6),NA,FALSE
6,-1,c(-1, 6),NA,FALSE
6,0,c(0, 6),NA,FALSE
6,1,c(1, 6),NA,FALSE
6,2,c(2, 6),NA,FALSE
6,3,c(3, 6),NA,FALSE
6,4,c(4, 6),NA,FALSE
6,5,c(5, 6),NA,FALSE
6,6,c(6, 6),NA,FALSE
6,7,c(7, 6),NA,FALSE
6,8,c(8, 6),NA,FALSE
6,9,c(9, 6),NA,FALSE
6,10,c(10, 6),NA,FALSE
6,11,c(11, 6),NA,FALSE
6,12,c(12, 6),NA,FALSE
6,13,c(13, 6),NA,FALSE
6,14,c(14, 6),NA,FALSE
6,15,c(15, 6),NA,FALSE
6,16,c(16, 6),NA,FALSE
6,17,c(17, 6),NA,FALSE
6,18,c(18, 6),NA,FALSE
6,19,c(19, 6),447,TRUE
6,20,c(20, 6),447,TRUE
6,21,c(21, 6),447,TRUE
6,22,c(22, 6),NA,FALSE
6,23,c(23, 6),447,TRUE
6,24,c(24, 6),447,TRUE
6,25,c(25, 6),447,TRUE
6,26,c(26, 6),447,TRUE
6,27,c(27, 6),447,TRUE
6,28,c(28, 6),447,TRUE
6,29,c(29, 6),447,TRUE
6,30,c(30, 6),447,TRUE
6,31,c(31, 6),447,TRUE
6,32,c(32, 6),447,TRUE
6,33,c(33, 6),447,TRUE
6,34,c(34, 6),447,TRUE
6,35,c(35, 6),447,TRUE
6,36,c(36, 6),447,TRUE
6,37,c(37, 6),447,TRUE
6,38,c(38, 6),447,TRUE
6,39,c(39, 6),447,TRUE
6,40,c(40, 6),447,TRUE
6,41,c(41, 6),231,TRUE
6,42,c(42, 6),231,TRUE
6,43,c(43, 6),231,TRUE
6,44,c(44, 6),231,TRUE
6,45,c(45, 6),NA,FALSE
6,46,c(46, 6),NA,FALSE
6,47,c(47, 6),NA,FALSE
6,48,c(48, 6),NA,FALSE
6,49,c(49, 6),NA,FALSE
6,50,c(50, 6),NA,FALSE
6,51,c(51, 6),231,TRUE
6,52,c(52, 6),NA,FALSE
6,53,c(53, 6),NA,FALSE
6,54,c(54, 6),NA,FALSE
6,55,c(55, 6),NA,FALSE
6,56,c(56, 6),NA,FALSE
6,57,c(57, 6),NA,FALSE
6,58,c(58, 6),NA,FALSE
6,59,c(59, 6),NA,FALSE
6,60,c(60, 6),NA,FALSE
6,61,c(61, 6),NA,FALSE
6,62,c(62, 6),NA,FALSE
6,63,c(63, 6),NA,FALSE
6,64,c(64, 6),NA,FALSE
6,65,c(65, 6),NA,FALSE
6,66,c(66, 6),456,TRUE
6,67,c(67, 6),456,TRUE
6,68,c(68, 6),456,TRUE
6,69,c(69, 6),NA,FALSE
6,70,c(70, 6),NA,FALSE
6,71,c(71, 6),456,TRUE
6,72,c(72, 6),456,TRUE
6,73,c(73, 6),NA,FALSE
6,74,c(74, 6),476,TRUE
6,75,c(75, 6),NA,FALSE
6,76,c(76, 6),NA,FALSE
6,77,c(77, 6),NA,FALSE
6,78,c(78, 6),NA,FALSE
6,79,c(79, 6),NA,FALSE
6,80,c(80, 6),NA,FALSE
6,81,c(81, 6),NA,FALSE
6,82,c(82, 6),NA,FALSE
6,83,c(83, 6),NA,FALSE
6,84,c(84, 6),NA,FALSE
6,85,c(85, 6),NA,FALSE
6,86,c(86, 6),NA,FALSE
6,87,c(87, 6),NA,FALSE
6,88,c(88, 6),NA,FALSE
6,89,c(89, 6),NA,FALSE
6,90,c(90, 6),NA,FALSE
6,91,c(91, 6),NA,FALSE
6,92,c(92, 6),NA,FALSE
6,93,c(93, 6),NA,FALSE
6,94,c(94, 6),NA,FALSE
6,95,c(95, 6),NA,FALSE
6,96,c(96, 6),NA,FALSE
6,97,c(97, 6),NA,FALSE
6,98,c(98, 6),NA,FALSE
6,99,c(99, 6),NA,FALSE
6,100,c(100, 6),NA,FALSE
6,101,c(101, 6),NA,FALSE
6,102,c(102, 6),NA,FALSE
6,103,c(103, 6),NA,FALSE
6,104,c(104, 6),NA,FALSE
6,105,c(105, 6),NA,FALSE
6,106,c(106, 6),NA,FALSE
6,107,c(107, 6),NA,FALSE
6,108,c(108, 6),NA,FALSE
6,109,c(109, 6),NA,FALSE
6,110,c(110, 6),NA,FALSE
6,111,c(111, 6),NA,FALSE
6,112,c(112, 6),NA,FALSE
6,113,c(113, 6),NA,FALSE
6,114,c(114, 6),NA,FALSE
6,115,c(115, 6),NA,FALSE
6,116,c(116, 6),NA,FALSE
6,117,c(117, 6),NA,FALSE
6,118,c(118, 6),NA,FALSE
6,119,c(119, 6),NA,FALSE
6,120,c(120, 6),NA,FALSE
6,121,c(121, 6),NA,FALSE
6,122,c(122, 6),NA,FALSE
6,123,c(123, 6),NA,FALSE
6,124,c(124, 6),NA,FALSE
6,125,c(125, 6),NA,FALSE
6,126,c(126, 6),NA,FALSE
6,127,c(127, 6),NA,FALSE
6,128,c(128, 6),NA,FALSE
6,129,c(129, 6),NA,FALSE
6,130,c(130, 6),NA,FALSE
6,131,c(131, 6),NA,FALSE
6,132,c(132, 6),NA,FALSE
6,133,c(133, 6),NA,FALSE
6,134,c(134, 6),NA,FALSE
6,135,c(135, 6),NA,FALSE
6,136,c(136, 6),NA,FALSE
6,137,c(137, 6),NA,FALSE
6,138,c(138, 6),NA,FALSE
6,139,c(139, 6),NA,FALSE
6,140,c(140, 6),NA,FALSE
6,141,c(141, 6),NA,FALSE
6,142,c(142, 6),NA,FALSE
6,143,c(143, 6),NA,FALSE
6,144,c(144, 6),NA,FALSE
6,145,c(145, 6),NA,FALSE
6,146,c(146, 6),NA,FALSE
6,147,c(147, 6),NA,FALSE
6,148,c(148, 6),NA,FALSE
6,149,c(149, 6),NA,FALSE
6,150,c(150, 6),NA,FALSE
6,151,c(151, 6),NA,FALSE
6,152,c(152, 6),NA,FALSE
6,153,c(153, 6),NA,FALSE
6,154,c(154, 6),NA,FALSE
6,155,c(155, 6),NA,FALSE
6,156,c(156, 6),NA,FALSE
6,157,c(157, 6),NA,FALSE
6,158,c(158, 6),NA,FALSE
6,159,c(159, 6),NA,FALSE
6,160,c(160, 6),NA,FALSE
6,161,c(161, 6),NA,FALSE
6,162,c(162, 6),NA,FALSE
6,163,c(163, 6),NA,FALSE
6,164,c(164, 6),NA,FALSE
6,165,c(165, 6),NA,FALSE
6,166,c(166, 6),NA,FALSE
6,167,c(167, 6),NA,FALSE
6,168,c(168, 6),NA,FALSE
6,169,c(169, 6),NA,FALSE
6,170,c(170, 6),NA,FALSE
6,171,c(171, 6),NA,FALSE
6,172,c(172, 6),NA,FALSE
6,173,c(173, 6),NA,FALSE
6,174,c(174, 6),NA,FALSE
6,175,c(175, 6),NA,FALSE
6,176,c(176, 6),NA,FALSE
6,177,c(177, 6),NA,FALSE
6,178,c(178, 6),NA,FALSE
6,179,c(179, 6),NA,FALSE
6,180,c(180, 6),NA,FALSE
7,-180,c(-180, 7),NA,FALSE
7,-179,c(-179, 7),NA,FALSE
7,-178,c(-178, 7),NA,FALSE
7,-177,c(-177, 7),NA,FALSE
7,-176,c(-176, 7),NA,FALSE
7,-175,c(-175, 7),NA,FALSE
7,-174,c(-174, 7),NA,FALSE
7,-173,c(-173, 7),NA,FALSE
7,-172,c(-172, 7),NA,FALSE
7,-171,c(-171, 7),NA,FALSE
7,-170,c(-170, 7),NA,FALSE
7,-169,c(-169, 7),NA,FALSE
7,-168,c(-168, 7),NA,FALSE
7,-167,c(-167, 7),NA,FALSE
7,-166,c(-166, 7),NA,FALSE
7,-165,c(-165, 7),NA,FALSE
7,-164,c(-164, 7),NA,FALSE
7,-163,c(-163, 7),NA,FALSE
7,-162,c(-162, 7),NA,FALSE
7,-161,c(-161, 7),NA,FALSE
7,-160,c(-160, 7),NA,FALSE
7,-159,c(-159, 7),NA,FALSE
7,-158,c(-158, 7),NA,FALSE
7,-157,c(-157, 7),NA,FALSE
7,-156,c(-156, 7),NA,FALSE
7,-155,c(-155, 7),NA,FALSE
7,-154,c(-154, 7),NA,FALSE
7,-153,c(-153, 7),NA,FALSE
7,-152,c(-152, 7),NA,FALSE
7,-151,c(-151, 7),NA,FALSE
7,-150,c(-150, 7),NA,FALSE
7,-149,c(-149, 7),NA,FALSE
7,-148,c(-148, 7),NA,FALSE
7,-147,c(-147, 7),NA,FALSE
7,-146,c(-146, 7),NA,FALSE
7,-145,c(-145, 7),NA,FALSE
7,-144,c(-144, 7),NA,FALSE
7,-143,c(-143, 7),NA,FALSE
7,-142,c(-142, 7),NA,FALSE
7,-141,c(-141, 7),NA,FALSE
7,-140,c(-140, 7),NA,FALSE
7,-139,c(-139, 7),NA,FALSE
7,-138,c(-138, 7),NA,FALSE
7,-137,c(-137, 7),NA,FALSE
7,-136,c(-136, 7),NA,FALSE
7,-135,c(-135, 7),NA,FALSE
7,-134,c(-134, 7),NA,FALSE
7,-133,c(-133, 7),NA,FALSE
7,-132,c(-132, 7),NA,FALSE
7,-131,c(-131, 7),NA,FALSE
7,-130,c(-130, 7),NA,FALSE
7,-129,c(-129, 7),NA,FALSE
7,-128,c(-128, 7),NA,FALSE
7,-127,c(-127, 7),NA,FALSE
7,-126,c(-126, 7),NA,FALSE
7,-125,c(-125, 7),NA,FALSE
7,-124,c(-124, 7),NA,FALSE
7,-123,c(-123, 7),NA,FALSE
7,-122,c(-122, 7),NA,FALSE
7,-121,c(-121, 7),NA,FALSE
7,-120,c(-120, 7),NA,FALSE
7,-119,c(-119, 7),NA,FALSE
7,-118,c(-118, 7),NA,FALSE
7,-117,c(-117, 7),NA,FALSE
7,-116,c(-116, 7),NA,FALSE
7,-115,c(-115, 7),NA,FALSE
7,-114,c(-114, 7),NA,FALSE
7,-113,c(-113, 7),NA,FALSE
7,-112,c(-112, 7),NA,FALSE
7,-111,c(-111, 7),NA,FALSE
7,-110,c(-110, 7),NA,FALSE
7,-109,c(-109, 7),NA,FALSE
7,-108,c(-108, 7),NA,FALSE
7,-107,c(-107, 7),NA,FALSE
7,-106,c(-106, 7),NA,FALSE
7,-105,c(-105, 7),NA,FALSE
7,-104,c(-104, 7),NA,FALSE
7,-103,c(-103, 7),NA,FALSE
7,-102,c(-102, 7),NA,FALSE
7,-101,c(-101, 7),NA,FALSE
7,-100,c(-100, 7),NA,FALSE
7,-99,c(-99, 7),NA,FALSE
7,-98,c(-98, 7),NA,FALSE
7,-97,c(-97, 7),NA,FALSE
7,-96,c(-96, 7),NA,FALSE
7,-95,c(-95, 7),NA,FALSE
7,-94,c(-94, 7),NA,FALSE
7,-93,c(-93, 7),NA,FALSE
7,-92,c(-92, 7),NA,FALSE
7,-91,c(-91, 7),NA,FALSE
7,-90,c(-90, 7),NA,FALSE
7,-89,c(-89, 7),NA,FALSE
7,-88,c(-88, 7),NA,FALSE
7,-87,c(-87, 7),NA,FALSE
7,-86,c(-86, 7),NA,FALSE
7,-85,c(-85, 7),NA,FALSE
7,-84,c(-84, 7),NA,FALSE
7,-83,c(-83, 7),NA,FALSE
7,-82,c(-82, 7),NA,FALSE
7,-81,c(-81, 7),NA,FALSE
7,-80,c(-80, 7),NA,FALSE
7,-79,c(-79, 7),NA,FALSE
7,-78,c(-78, 7),NA,FALSE
7,-77,c(-77, 7),NA,FALSE
7,-76,c(-76, 7),NA,FALSE
7,-75,c(-75, 7),NA,FALSE
7,-74,c(-74, 7),NA,FALSE
7,-73,c(-73, 7),NA,FALSE
7,-72,c(-72, 7),NA,FALSE
7,-71,c(-71, 7),NA,FALSE
7,-70,c(-70, 7),NA,FALSE
7,-69,c(-69, 7),NA,FALSE
7,-68,c(-68, 7),NA,FALSE
7,-67,c(-67, 7),NA,FALSE
7,-66,c(-66, 7),NA,FALSE
7,-65,c(-65, 7),NA,FALSE
7,-64,c(-64, 7),346,TRUE
7,-63,c(-63, 7),346,TRUE
7,-62,c(-62, 7),346,TRUE
7,-61,c(-61, 7),346,TRUE
7,-60,c(-60, 7),346,TRUE
7,-59,c(-59, 7),346,TRUE
7,-58,c(-58, 7),346,TRUE
7,-57,c(-57, 7),346,TRUE
7,-56,c(-56, 7),346,TRUE
7,-55,c(-55, 7),NA,FALSE
7,-54,c(-54, 7),346,TRUE
7,-53,c(-53, 7),346,TRUE
7,-52,c(-52, 7),346,TRUE
7,-51,c(-51, 7),346,TRUE
7,-50,c(-50, 7),346,TRUE
7,-49,c(-49, 7),346,TRUE
7,-48,c(-48, 7),346,TRUE
7,-47,c(-47, 7),346,TRUE
7,-46,c(-46, 7),346,TRUE
7,-45,c(-45, 7),346,TRUE
7,-44,c(-44, 7),346,TRUE
7,-43,c(-43, 7),346,TRUE
7,-42,c(-42, 7),346,TRUE
7,-41,c(-41, 7),346,TRUE
7,-40,c(-40, 7),NA,FALSE
7,-39,c(-39, 7),NA,FALSE
7,-38,c(-38, 7),NA,FALSE
7,-37,c(-37, 7),297,TRUE
7,-36,c(-36, 7),NA,FALSE
7,-35,c(-35, 7),NA,FALSE
7,-34,c(-34, 7),NA,FALSE
7,-33,c(-33, 7),297,TRUE
7,-32,c(-32, 7),297,TRUE
7,-31,c(-31, 7),297,TRUE
7,-30,c(-30, 7),297,TRUE
7,-29,c(-29, 7),297,TRUE
7,-28,c(-28, 7),297,TRUE
7,-27,c(-27, 7),297,TRUE
7,-26,c(-26, 7),297,TRUE
7,-25,c(-25, 7),297,TRUE
7,-24,c(-24, 7),297,TRUE
7,-23,c(-23, 7),297,TRUE
7,-22,c(-22, 7),NA,FALSE
7,-21,c(-21, 7),NA,FALSE
7,-20,c(-20, 7),NA,FALSE
7,-19,c(-19, 7),NA,FALSE
7,-18,c(-18, 7),297,TRUE
7,-17,c(-17, 7),297,TRUE
7,-16,c(-16, 7),297,TRUE
7,-15,c(-15, 7),297,TRUE
7,-14,c(-14, 7),297,TRUE
7,-13,c(-13, 7),297,TRUE
7,-12,c(-12, 7),297,TRUE
7,-11,c(-11, 7),297,TRUE
7,-10,c(-10, 7),297,TRUE
7,-9,c(-9, 7),297,TRUE
7,-8,c(-8, 7),NA,FALSE
7,-7,c(-7, 7),NA,FALSE
7,-6,c(-6, 7),NA,FALSE
7,-5,c(-5, 7),NA,FALSE
7,-4,c(-4, 7),NA,FALSE
7,-3,c(-3, 7),NA,FALSE
7,-2,c(-2, 7),NA,FALSE
7,-1,c(-1, 7),NA,FALSE
7,0,c(0, 7),NA,FALSE
7,1,c(1, 7),NA,FALSE
7,2,c(2, 7),NA,FALSE
7,3,c(3, 7),NA,FALSE
7,4,c(4, 7),NA,FALSE
7,5,c(5, 7),NA,FALSE
7,6,c(6, 7),NA,FALSE
7,7,c(7, 7),NA,FALSE
7,8,c(8, 7),485,TRUE
7,9,c(9, 7),NA,FALSE
7,10,c(10, 7),NA,FALSE
7,11,c(11, 7),NA,FALSE
7,12,c(12, 7),NA,FALSE
7,13,c(13, 7),NA,FALSE
7,14,c(14, 7),NA,FALSE
7,15,c(15, 7),NA,FALSE
7,16,c(16, 7),NA,FALSE
7,17,c(17, 7),NA,FALSE
7,18,c(18, 7),NA,FALSE
